"CodeObj","Vaddr","Instruction","Hitcount","Latency","Stall","Idle","Source"
15,6400,"; gemm_a8w4_tdm_t16x512x128_w1x4_b2_e384_afp8_outbf16_noact_bias1_qout0_qrep1_v1",0,0,0,0,""
15,6400,"s_setreg_imm32_b32 hwreg(HW_REG_WAVE_SCHED_MODE, 0, 2), 2",428,428,0,206187,""
15,6408,"s_setreg_imm32_b32 hwreg(HW_REG_WAVE_MODE, 25, 1), 1",428,428,0,4028,""
15,6416,"s_clause 0x1",428,4117,3689,0,""
15,6420,"s_load_b128 s[4:7], s[0:1], 0x70 nv",428,723,295,0,""
15,6428,"s_load_b64 s[34:35], s[0:1], 0xa4 nv",428,442,14,0,""
15,6436,"s_mov_b32 s44, 1",428,699,271,0,""
15,6440,"v_mov_b32_e32 v1, 0",428,462,34,155,""
15,6444,"s_setreg_imm32_b32 hwreg(HW_REG_WAVE_SCHED_MODE, 4, 1), 1",428,428,0,11900,""
15,6452,"s_wait_kmcnt 0x0",428,136555,136127,0,""
15,6456,"s_wait_alu depctr_va_vdst(0)",0,0,0,0,""
15,6460,"global_load_b32 v2, v1, s[4:5] offset:768",428,466,38,428,""
15,6472,"s_add_co_i32 s2, s35, 0x1ff",428,754,326,0,""
15,6480,"s_movk_i32 s21, 0xc0",428,1104,676,0,""
15,6484,"s_ashr_i32 s3, s2, 31",428,786,358,0,""
15,6488,"s_mov_b32 s49, 0",428,1078,650,0,""
15,6492,"s_lshr_b32 s3, s3, 23",428,717,289,0,""
15,6496,"v_lshl_add_u32 v6, v0, 4, 0",428,873,445,0,""
15,6504,"s_add_co_i32 s3, s2, s3",428,515,87,0,""
15,6508,"s_mov_b32 s50, s49",428,555,127,0,""
15,6512,"s_and_b32 s8, s3, 0xfffffe00",428,700,272,0,""
15,6520,"s_ashr_i32 s3, s3, 9",428,672,244,0,""
15,6524,"s_cmp_lg_u32 s2, s8",428,498,70,0,""
15,6528,"s_mov_b32 s51, s49",428,534,106,0,""
15,6532,"s_cselect_b32 s8, -1, 0",428,500,72,0,""
15,6536,"s_cmp_lt_i32 s2, 0",428,555,127,0,""
15,6540,"v_add_nc_u32_e32 v7, 0x10000, v6",428,816,388,0,""
15,6548,"s_cselect_b32 s2, -1, 0",428,540,112,0,""
15,6552,"v_add_nc_u32_e32 v9, 0x11000, v6",428,636,208,0,""
15,6560,"s_and_b32 s2, s2, s8",428,527,99,0,""
15,6564,"s_sub_co_ci_u32 s2, s3, 0",428,587,159,0,""
15,6568,"s_add_co_i32 s3, s34, 15",428,555,127,0,""
15,6572,"v_add_nc_u32_e32 v11, 0x12000, v6",428,681,253,0,""
15,6580,"s_ashr_i32 s8, s3, 31",428,664,236,0,""
15,6584,"v_add_nc_u32_e32 v8, 0x10800, v6",428,500,72,0,""
15,6592,"s_lshr_b32 s8, s8, 28",428,622,194,0,""
15,6596,"v_add_nc_u32_e32 v10, 0x11800, v6",428,778,350,0,""
15,6604,"s_add_co_i32 s8, s3, s8",428,428,0,174,""
15,6608,"s_delay_alu instid0(SALU_CYCLE_1)",0,0,0,0,""
15,6612,"s_and_b32 s9, s8, -16",428,526,98,435,""
15,6616,"s_ashr_i32 s8, s8, 4",428,602,174,0,""
15,6620,"s_cmp_lg_u32 s3, s9",428,668,240,0,""
15,6624,"s_cselect_b32 s9, -1, 0",428,596,168,0,""
15,6628,"s_cmp_lt_i32 s3, 0",428,502,74,40,""
15,6632,"s_getreg_b32 s3, hwreg(HW_REG_IB_STS2, 6, 4)",428,715,287,35117,""
15,6636,"s_cselect_b32 s10, -1, 0",428,557,129,0,""
15,6640,"s_bfe_u32 s11, ttmp6, 0x4000c",428,673,245,0,""
15,6648,"s_and_b32 s13, ttmp6, 15",428,542,114,0,""
15,6652,"s_add_co_i32 s11, s11, 1",428,700,272,0,""
15,6656,"s_lshl_b32 s12, s2, 4",428,637,209,0,""
15,6660,"s_mul_i32 s11, ttmp9, s11",428,994,138,0,""
15,6664,"s_and_b32 s9, s10, s9",428,577,149,0,""
15,6668,"s_add_co_i32 s13, s13, s11",428,570,142,0,""
15,6672,"s_cmp_eq_u32 s3, 0",428,507,79,0,""
15,6676,"s_cselect_b32 s3, ttmp9, s13",428,562,134,0,""
15,6680,"s_abs_i32 s10, s12",428,532,104,0,""
15,6684,"s_abs_i32 s14, s3",428,549,121,0,""
15,6688,"s_cvt_f32_u32 s11, s10",428,1821,537,0,""
15,6692,"s_sub_co_i32 s13, 0, s10",428,428,0,45,""
15,6696,"s_delay_alu instid0(SALU_CYCLE_2) | instskip(SKIP_1) | instid1(TRANS32_DEP_1)",0,0,0,0,""
15,6700,"v_rcp_iflag_f32_e32 v3, s11",428,1446,590,498,""
15,6704,"v_nop",428,448,20,67,""
15,6708,"v_readfirstlane_b32 s11, v3",428,428,0,2926,""
15,6712,"s_mul_f32 s11, s11, 0x4f7ffffe",428,1284,0,7739,""
15,6720,"s_delay_alu instid0(SALU_CYCLE_3) | instskip(NEXT) | instid1(SALU_CYCLE_3)",0,0,0,0,""
15,6724,"s_cvt_u32_f32 s11, s11",428,1284,0,729,""
15,6728,"s_mul_i32 s13, s13, s11",428,856,0,636,""
15,6732,"s_delay_alu instid0(SALU_CYCLE_1) | instskip(NEXT) | instid1(SALU_CYCLE_1)",0,0,0,0,""
15,6736,"s_mul_hi_u32 s13, s11, s13",428,856,0,175,""
15,6740,"s_add_co_i32 s11, s11, s13",428,575,147,0,""
15,6744,"s_xor_b32 s13, s3, s12",428,676,248,0,""
15,6748,"s_mul_hi_u32 s11, s14, s11",428,1030,174,0,""
15,6752,"s_ashr_i32 s13, s13, 31",428,680,252,0,""
15,6756,"s_mul_i32 s15, s11, s10",428,856,0,107,""
15,6760,"s_delay_alu instid0(SALU_CYCLE_1)",0,0,0,0,""
15,6764,"s_sub_co_i32 s14, s14, s15",428,571,143,1114,""
15,6768,"s_add_co_i32 s15, s11, 1",428,555,127,0,""
15,6772,"s_sub_co_i32 s16, s14, s10",428,502,74,0,""
15,6776,"s_cmp_ge_u32 s14, s10",428,547,119,0,""
15,6780,"s_cselect_b32 s11, s15, s11",428,497,69,0,""
15,6784,"s_cselect_b32 s14, s16, s14",428,562,134,0,""
15,6788,"s_add_co_i32 s15, s11, 1",428,533,105,0,""
15,6792,"s_cmp_ge_u32 s14, s10",428,785,357,0,""
15,6796,"s_cselect_b32 s10, s15, s11",428,428,0,71,""
15,6800,"s_delay_alu instid0(SALU_CYCLE_1) | instskip(NEXT) | instid1(SALU_CYCLE_1)",0,0,0,0,""
15,6804,"s_xor_b32 s10, s10, s13",428,428,0,512,""
15,6808,"s_sub_co_i32 s11, s10, s13",428,428,0,483,""
15,6812,"s_delay_alu instid0(SALU_CYCLE_1) | instskip(NEXT) | instid1(SALU_CYCLE_1)",0,0,0,0,""
15,6816,"s_mul_i32 s11, s11, s12",428,856,0,481,""
15,6820,"s_cmp_lg_u32 s3, s11",428,550,122,0,""
15,6824,"s_cselect_b32 s11, -1, 0",428,492,64,0,""
15,6828,"s_xor_b32 s2, s2, s3",428,428,0,64,""
15,6832,"s_delay_alu instid0(SALU_CYCLE_1) | instskip(SKIP_1) | instid1(SALU_CYCLE_1)",0,0,0,0,""
15,6836,"s_cmp_lt_i32 s2, 0",428,580,152,509,""
15,6840,"s_cselect_b32 s2, -1, 0",428,428,0,105,""
15,6844,"s_and_b32 s2, s2, s11",428,525,97,428,""
15,6848,"s_sub_co_ci_u32 s2, s10, s13",428,428,0,114,""
15,6852,"s_delay_alu instid0(SALU_CYCLE_1)",0,0,0,0,""
15,6856,"s_mul_i32 s10, s2, s12",428,1018,162,1418,""
15,6860,"s_lshl_b32 s11, s2, 4",428,551,123,0,""
15,6864,"s_sub_co_i32 s3, s3, s10",428,618,190,0,""
15,6868,"s_cmp_lg_u32 s9, 0",428,609,181,0,""
15,6872,"s_sub_co_ci_u32 s2, s8, s11",428,553,125,0,""
15,6876,"s_abs_i32 s13, s3",428,870,442,0,""
15,6880,"s_min_i32 s8, s2, 16",428,428,0,507,""
15,6884,"s_delay_alu instid0(SALU_CYCLE_1) | instskip(NEXT) | instid1(SALU_CYCLE_1)",0,0,0,0,""
15,6888,"s_abs_i32 s9, s8",428,428,0,1206,""
15,6892,"s_cvt_f32_u32 s10, s9",428,1371,87,428,""
15,6896,"s_sub_co_i32 s12, 0, s9",428,428,0,80,""
15,6900,"s_delay_alu instid0(SALU_CYCLE_2) | instskip(SKIP_1) | instid1(TRANS32_DEP_1)",0,0,0,0,""
15,6904,"v_rcp_iflag_f32_e32 v3, s10",428,1153,297,499,""
15,6908,"v_nop",428,432,4,48,""
15,6912,"v_readfirstlane_b32 s10, v3",428,428,0,2959,""
15,6916,"s_mul_f32 s10, s10, 0x4f7ffffe",428,1284,0,7708,""
15,6924,"s_delay_alu instid0(SALU_CYCLE_3) | instskip(NEXT) | instid1(SALU_CYCLE_3)",0,0,0,0,""
15,6928,"s_cvt_u32_f32 s10, s10",428,1284,0,523,""
15,6932,"s_mul_i32 s12, s12, s10",428,856,0,555,""
15,6936,"s_delay_alu instid0(SALU_CYCLE_1) | instskip(NEXT) | instid1(SALU_CYCLE_1)",0,0,0,0,""
15,6940,"s_mul_hi_u32 s12, s10, s12",428,856,0,73,""
15,6944,"s_add_co_i32 s10, s10, s12",428,560,132,0,""
15,6948,"s_xor_b32 s12, s3, s8",428,509,81,0,""
15,6952,"s_mul_hi_u32 s10, s13, s10",428,968,112,0,""
15,6956,"s_ashr_i32 s12, s12, 31",428,662,234,0,""
15,6960,"s_mul_i32 s14, s10, s9",428,856,0,59,""
15,6964,"s_delay_alu instid0(SALU_CYCLE_1)",0,0,0,0,""
15,6968,"s_sub_co_i32 s13, s13, s14",428,481,53,1118,""
15,6972,"s_add_co_i32 s14, s10, 1",428,480,52,0,""
15,6976,"s_sub_co_i32 s15, s13, s9",428,496,68,0,""
15,6980,"s_cmp_ge_u32 s13, s9",428,524,96,0,""
15,6984,"s_cselect_b32 s10, s14, s10",428,476,48,0,""
15,6988,"s_cselect_b32 s13, s15, s13",428,625,197,0,""
15,6992,"s_add_co_i32 s14, s10, 1",428,551,123,0,""
15,6996,"s_cmp_ge_u32 s13, s9",428,838,410,0,""
15,7000,"s_cselect_b32 s9, s14, s10",428,428,0,53,""
15,7004,"s_delay_alu instid0(SALU_CYCLE_1) | instskip(NEXT) | instid1(SALU_CYCLE_1)",0,0,0,0,""
15,7008,"s_xor_b32 s9, s9, s12",428,428,0,501,""
15,7012,"s_sub_co_i32 s10, s9, s12",428,428,0,452,""
15,7016,"s_delay_alu instid0(SALU_CYCLE_1) | instskip(NEXT) | instid1(SALU_CYCLE_1)",0,0,0,0,""
15,7020,"s_mul_i32 s10, s8, s10",428,856,0,558,""
15,7024,"s_cmp_lg_u32 s3, s10",428,539,111,0,""
15,7028,"s_cselect_b32 s10, -1, 0",428,504,76,0,""
15,7032,"s_xor_b32 s2, s3, s2",428,428,0,60,""
15,7036,"s_delay_alu instid0(SALU_CYCLE_1) | instskip(SKIP_1) | instid1(SALU_CYCLE_1)",0,0,0,0,""
15,7040,"s_cmp_lt_i32 s2, 0",428,500,72,557,""
15,7044,"s_cselect_b32 s2, -1, 0",428,428,0,106,""
15,7048,"s_and_b32 s2, s2, s10",428,552,124,428,""
15,7052,"s_sub_co_ci_u32 s2, s9, s12",428,627,199,0,""
15,7056,"s_add_co_i32 s3, s3, s11",428,779,351,0,""
15,7060,"s_mul_i32 s8, s2, s8",428,856,0,392,""
15,7064,"s_delay_alu instid0(SALU_CYCLE_1) | instskip(NEXT) | instid1(SALU_CYCLE_1)",0,0,0,0,""
15,7068,"s_sub_co_i32 s3, s3, s8",428,428,0,1146,""
15,7072,"s_lshl_b32 s68, s3, 4",428,507,79,428,""
15,7076,"s_movk_i32 s3, 0x60",428,428,0,89,""
15,7080,"s_wait_loadcnt 0x0",428,5497,5069,0,""
15,7084,"v_readfirstlane_b32 s9, v2",428,428,0,3113,""
15,7088,"s_cmp_gt_i32 s9, s68",428,565,137,7387,""
15,7092,"s_cselect_b32 s3, s3, 0x120",428,471,43,0,""
15,7100,"s_cselect_b32 s9, 0, 0xc1",428,494,66,0,""
15,7108,"v_mov_b32_e32 v2, s3",428,428,0,184,""
15,7112,"s_cselect_b32 s10, s21, 0x180",428,646,218,3015,""
15,7120,"s_or_b32 s11, s3, 1",428,428,0,38,""
15,7124,"s_wait_alu depctr_va_vdst(0)",0,0,0,0,""
15,7128,"global_load_b32 v2, v2, s[4:5] scale_offset",428,428,0,3802,""
15,7140,"s_wait_loadcnt 0x0",428,79789,79361,0,""
15,7144,"v_readfirstlane_b32 s8, v2",428,428,0,474,""
15,7148,"s_cmp_gt_i32 s8, s68",428,615,187,7344,""
15,7152,"s_cselect_b32 s8, s9, s11",428,520,92,0,""
15,7156,"s_cselect_b32 s3, s3, s10",428,428,0,98,""
15,7160,"s_delay_alu instid0(SALU_CYCLE_1) | instskip(NEXT) | instid1(SALU_CYCLE_1)",0,0,0,0,""
15,7164,"s_add_co_i32 s9, s8, s3",428,428,0,544,""
15,7168,"s_lshr_b32 s9, s9, 1",428,509,81,428,""
15,7172,"s_wait_alu depctr_vm_vsrc(0)",0,0,0,0,""
15,7176,"v_mov_b32_e32 v2, s9",428,428,0,414,""
15,7180,"s_or_b32 s11, s9, 1",428,428,0,3508,""
15,7184,"s_wait_alu depctr_va_vdst(0)",0,0,0,0,""
15,7188,"global_load_b32 v2, v2, s[4:5] scale_offset",428,428,0,3862,""
15,7200,"s_wait_loadcnt 0x0",428,71806,71378,0,""
15,7204,"v_readfirstlane_b32 s10, v2",428,428,0,143,""
15,7208,"s_cmp_gt_i32 s10, s68",428,639,211,7317,""
15,7212,"s_cselect_b32 s8, s8, s11",428,508,80,0,""
15,7216,"s_cselect_b32 s3, s9, s3",428,428,0,76,""
15,7220,"s_delay_alu instid0(SALU_CYCLE_1) | instskip(NEXT) | instid1(SALU_CYCLE_1)",0,0,0,0,""
15,7224,"s_add_co_i32 s9, s8, s3",428,428,0,547,""
15,7228,"s_lshr_b32 s10, s9, 1",428,533,105,428,""
15,7232,"s_wait_alu depctr_vm_vsrc(0)",0,0,0,0,""
15,7236,"v_mov_b32_e32 v2, s10",428,428,0,190,""
15,7240,"s_add_co_i32 s11, s10, 1",428,428,0,3548,""
15,7244,"s_wait_alu depctr_va_vdst(0)",0,0,0,0,""
15,7248,"global_load_b32 v2, v2, s[4:5] scale_offset",428,428,0,3838,""
15,7260,"s_wait_loadcnt 0x0",428,63989,63561,0,""
15,7264,"v_readfirstlane_b32 s9, v2",428,428,0,259,""
15,7268,"s_cmp_gt_i32 s9, s68",428,711,283,7378,""
15,7272,"s_mov_b32 s9, s49",428,489,61,0,""
15,7276,"s_cselect_b32 s8, s8, s11",428,527,99,0,""
15,7280,"s_cselect_b32 s48, s10, s3",428,428,0,101,""
15,7284,"s_delay_alu instid0(SALU_CYCLE_1) | instskip(NEXT) | instid1(SALU_CYCLE_1)",0,0,0,0,""
15,7288,"s_add_nc_u64 s[10:11], s[8:9], s[48:49]",428,428,0,584,""
15,7292,"s_lshr_b64 s[10:11], s[10:11], 1",428,428,0,482,""
15,7296,"s_delay_alu instid0(SALU_CYCLE_1)",0,0,0,0,""
15,7300,"s_lshl_b64 s[12:13], s[10:11], 2",428,594,166,440,""
15,7304,"s_add_co_i32 s9, s10, 1",428,458,30,0,""
15,7308,"s_add_nc_u64 s[12:13], s[4:5], s[12:13]",428,428,0,19,""
15,7312,"global_load_b32 v1, v1, s[12:13]",428,428,0,3553,""
15,7324,"s_wait_xcnt 0x0",428,31933,31505,0,""
15,7328,"s_mov_b32 s12, 4",428,428,0,151,""
15,7332,"s_wait_loadcnt 0x0",428,9076,8648,0,""
15,7336,"v_readfirstlane_b32 s3, v1",428,428,0,690,""
15,7340,"s_cmp_gt_i32 s3, s68",428,675,247,7555,""
15,7344,"s_cselect_b32 s3, s8, s9",428,501,73,0,""
15,7348,"s_cselect_b32 s8, s10, s48",428,467,39,0,""
15,7352,"s_mov_b32 s48, s49",428,515,87,0,""
15,7356,"s_add_co_i32 s9, s3, s8",428,471,43,0,""
15,7360,"s_wait_alu depctr_vm_vsrc(1)",0,0,0,0,""
15,7364,"v_mov_b64_e32 v[2:3], s[48:49]",428,856,0,1498,""
15,7368,"s_lshr_b32 s9, s9, 1",428,663,235,2498,""
15,7372,"v_mov_b64_e32 v[4:5], s[50:51]",428,1163,307,0,""
15,7376,"s_wait_alu depctr_vm_vsrc(0)",0,0,0,0,""
15,7380,"v_mov_b32_e32 v1, s9",428,428,0,62,""
15,7384,"s_add_co_i32 s11, s9, 1",428,428,0,2563,""
15,7388,"s_wait_alu depctr_va_vdst(0)",0,0,0,0,""
15,7392,"global_load_b32 v1, v1, s[4:5] scale_offset",428,428,0,4130,""
15,7404,"s_wait_loadcnt 0x0",428,50623,50195,0,""
15,7408,"v_readfirstlane_b32 s10, v1",428,428,0,138,""
15,7412,"s_cmp_gt_i32 s10, s68",428,550,122,7510,""
15,7416,"s_cselect_b32 s3, s3, s11",428,510,82,0,""
15,7420,"s_cselect_b32 s8, s9, s8",428,428,0,119,""
15,7424,"s_delay_alu instid0(SALU_CYCLE_1) | instskip(NEXT) | instid1(SALU_CYCLE_1)",0,0,0,0,""
15,7428,"s_add_co_i32 s9, s3, s8",428,428,0,507,""
15,7432,"s_lshr_b32 s9, s9, 1",428,459,31,428,""
15,7436,"s_wait_alu depctr_vm_vsrc(0)",0,0,0,0,""
15,7440,"v_mov_b32_e32 v1, s9",428,428,0,306,""
15,7444,"s_add_co_i32 s11, s9, 1",428,428,0,3527,""
15,7448,"s_wait_alu depctr_va_vdst(0)",0,0,0,0,""
15,7452,"global_load_b32 v1, v1, s[4:5] scale_offset",428,428,0,3866,""
15,7464,"s_wait_loadcnt 0x0",428,42677,42249,0,""
15,7468,"v_readfirstlane_b32 s10, v1",428,428,0,111,""
15,7472,"s_cmp_gt_i32 s10, s68",428,549,121,7423,""
15,7476,"s_cselect_b32 s3, s3, s11",428,465,37,0,""
15,7480,"s_cselect_b32 s8, s9, s8",428,428,0,26,""
15,7484,"s_delay_alu instid0(SALU_CYCLE_1) | instskip(NEXT) | instid1(SALU_CYCLE_1)",0,0,0,0,""
15,7488,"s_add_co_i32 s9, s3, s8",428,428,0,505,""
15,7492,"s_lshr_b32 s9, s9, 1",428,478,50,428,""
15,7496,"s_wait_alu depctr_vm_vsrc(0)",0,0,0,0,""
15,7500,"v_mov_b32_e32 v1, s9",428,428,0,255,""
15,7504,"s_add_co_i32 s11, s9, 1",428,428,0,3535,""
15,7508,"s_wait_alu depctr_va_vdst(0)",0,0,0,0,""
15,7512,"global_load_b32 v1, v1, s[4:5] scale_offset",428,428,0,3710,""
15,7524,"s_wait_loadcnt 0x0",428,42855,42427,0,""
15,7528,"v_readfirstlane_b32 s10, v1",428,428,0,381,""
15,7532,"s_cmp_gt_i32 s10, s68",428,564,136,7424,""
15,7536,"s_cselect_b32 s3, s3, s11",428,478,50,0,""
15,7540,"s_cselect_b32 s8, s9, s8",428,428,0,37,""
15,7544,"s_delay_alu instid0(SALU_CYCLE_1) | instskip(NEXT) | instid1(SALU_CYCLE_1)",0,0,0,0,""
15,7548,"s_add_co_i32 s9, s3, s8",428,428,0,547,""
15,7552,"s_lshr_b32 s9, s9, 1",428,428,0,477,""
15,7556,"s_delay_alu instid0(SALU_CYCLE_1)",0,0,0,0,""
15,7560,"s_min_u32 s10, s9, 0x17f",428,520,92,452,""
15,7568,"s_add_co_i32 s11, s9, 1",428,450,22,0,""
15,7572,"s_wait_alu depctr_vm_vsrc(0)",0,0,0,0,""
15,7576,"v_mov_b32_e32 v1, s10",428,428,0,315,""
15,7580,"s_wait_alu depctr_va_vdst(0)",0,0,0,0,""
15,7584,"global_load_b32 v1, v1, s[4:5] scale_offset",428,428,0,7193,""
15,7596,"s_wait_loadcnt 0x0",428,42066,41638,0,""
15,7600,"v_readfirstlane_b32 s10, v1",428,428,0,489,""
15,7604,"s_cmp_gt_i32 s10, s68",428,629,201,7401,""
15,7608,"s_cselect_b32 s3, s3, s11",428,459,31,0,""
15,7612,"s_cselect_b32 s8, s9, s8",428,428,0,53,""
15,7616,"s_delay_alu instid0(SALU_CYCLE_1) | instskip(NEXT) | instid1(SALU_CYCLE_1)",0,0,0,0,""
15,7620,"s_add_co_i32 s8, s3, s8",428,428,0,491,""
15,7624,"s_lshr_b32 s8, s8, 1",428,428,0,452,""
15,7628,"s_delay_alu instid0(SALU_CYCLE_1)",0,0,0,0,""
15,7632,"s_min_u32 s9, s8, 0x17f",428,534,106,455,""
15,7640,"s_add_co_i32 s8, s8, 1",428,471,43,0,""
15,7644,"s_wait_alu depctr_vm_vsrc(0)",0,0,0,0,""
15,7648,"v_mov_b32_e32 v1, s9",428,428,0,229,""
15,7652,"s_wait_alu depctr_va_vdst(0)",0,0,0,0,""
15,7656,"global_load_b32 v1, v1, s[4:5] scale_offset",428,428,0,7065,""
15,7668,"s_wait_loadcnt 0x0",428,43899,43471,0,""
15,7672,"v_readfirstlane_b32 s9, v1",428,428,0,239,""
15,7676,"s_cmp_gt_i32 s9, s68",428,533,105,7354,""
15,7680,"s_cselect_b32 s74, s3, s8",428,428,0,11,""
15,7684,"s_delay_alu instid0(SALU_CYCLE_1)",0,0,0,0,""
15,7688,"s_cmp_lt_u32 s74, 0x180",428,469,41,454,""
15,7696,"s_cselect_b32 s3, s74, 0x17f",428,442,14,0,""
15,7704,"s_cmp_gt_u32 s74, 0x17f",428,472,44,0,""
15,7712,"s_wait_alu depctr_vm_vsrc(0)",0,0,0,0,""
15,7716,"v_mov_b32_e32 v1, s3",428,589,161,108,""
15,7720,"v_readfirstlane_b32 s3, v0",428,428,0,3886,""
15,7724,"s_wait_alu depctr_va_vdst(1)",0,0,0,0,""
15,7728,"global_load_b32 v1, v1, s[4:5] scale_offset",428,452,24,7405,""
15,7740,"ds_store_b128 v6, v[2:5]",428,17061,15777,0,""
15,7748,"ds_store_b128 v6, v[2:5] offset:2048",428,1976,692,0,""
15,7756,"ds_store_b128 v6, v[2:5] offset:4096",428,1991,707,0,""
15,7764,"ds_store_b128 v6, v[2:5] offset:6144",428,2138,854,0,""
15,7772,"ds_store_b128 v6, v[2:5] offset:8192",428,1764,480,0,""
15,7780,"ds_store_b128 v6, v[2:5] offset:10240",428,1899,615,0,""
15,7788,"ds_store_b128 v6, v[2:5] offset:12288",428,2006,722,0,""
15,7796,"ds_store_b128 v6, v[2:5] offset:14336",428,2251,967,0,""
15,7804,"ds_store_b128 v6, v[2:5] offset:16384",428,1823,539,28,""
15,7812,"ds_store_b128 v6, v[2:5] offset:18432",428,2880,1596,0,""
15,7820,"ds_store_b128 v6, v[2:5] offset:20480",428,5914,4630,0,""
15,7828,"ds_store_b128 v6, v[2:5] offset:22528",428,6360,5076,0,""
15,7836,"ds_store_b128 v6, v[2:5] offset:24576",428,4656,3372,0,""
15,7844,"ds_store_b128 v6, v[2:5] offset:26624",428,4415,3131,0,""
15,7852,"ds_store_b128 v6, v[2:5] offset:28672",428,5252,3968,0,""
15,7860,"ds_store_b128 v6, v[2:5] offset:30720",428,4260,2976,0,""
15,7868,"ds_store_b128 v6, v[2:5] offset:32768",428,4472,3188,0,""
15,7876,"ds_store_b128 v6, v[2:5] offset:34816",428,4684,3400,0,""
15,7884,"ds_store_b128 v6, v[2:5] offset:36864",428,4084,2800,0,""
15,7892,"ds_store_b128 v6, v[2:5] offset:38912",428,4150,2866,0,""
15,7900,"ds_store_b128 v6, v[2:5] offset:40960",428,4376,3092,0,""
15,7908,"ds_store_b128 v6, v[2:5] offset:43008",428,4714,3430,0,""
15,7916,"ds_store_b128 v6, v[2:5] offset:45056",428,5396,4112,0,""
15,7924,"ds_store_b128 v6, v[2:5] offset:47104",428,4796,3512,0,""
15,7932,"ds_store_b128 v6, v[2:5] offset:49152",428,4736,3452,0,""
15,7940,"ds_store_b128 v6, v[2:5] offset:51200",428,4768,3484,0,""
15,7948,"ds_store_b128 v6, v[2:5] offset:53248",428,4151,2867,0,""
15,7956,"ds_store_b128 v6, v[2:5] offset:55296",428,5368,4084,0,""
15,7964,"ds_store_b128 v6, v[2:5] offset:57344",428,4479,3195,0,""
