"CodeObj","Vaddr","Instruction","Hitcount","Latency","Stall","Idle","Source"
13,6400,"; gemm_a8w4_tdm_t64x256x256_w1x4_b3_e384_afp8_outbf16_silu_bias1_qout0_qrep1_v1",0,0,0,0,""
13,6400,"s_setreg_imm32_b32 hwreg(HW_REG_WAVE_SCHED_MODE, 0, 2), 2",88,88,0,12712,""
13,6408,"s_setreg_imm32_b32 hwreg(HW_REG_WAVE_MODE, 25, 1), 1",88,88,0,704,""
13,6416,"s_clause 0x1",88,792,704,0,""
13,6420,"s_load_b96 s[72:74], s[0:1], 0xa4 nv",88,88,0,0,""
13,6428,"s_load_b128 s[52:55], s[0:1], 0x70 nv",88,88,0,0,""
13,6436,"v_mov_b32_e32 v1, 0",88,88,0,0,""
13,6440,"s_setreg_imm32_b32 hwreg(HW_REG_WAVE_SCHED_MODE, 4, 1), 1",88,88,0,2504,""
13,6448,"s_wait_kmcnt 0x0",88,5483,5395,0,""
13,6452,"s_wait_alu depctr_va_vdst(0)",0,0,0,0,""
13,6456,"global_load_b32 v2, v1, s[52:53] offset:768",88,88,0,88,""
13,6468,"s_add_co_i32 s2, s73, 0xff",88,88,0,0,""
13,6476,"v_lshl_add_u32 v6, v0, 4, 0",88,88,0,0,""
13,6484,"s_ashr_i32 s3, s2, 31",88,88,0,0,""
13,6488,"v_readfirstlane_b32 s41, v0",88,88,0,704,""
13,6492,"s_lshr_b32 s3, s3, 24",88,88,0,1496,""
13,6496,"s_delay_alu instid0(SALU_CYCLE_1)",0,0,0,0,""
13,6500,"s_add_co_i32 s3, s2, s3",88,88,0,88,""
13,6504,"v_add_nc_u32_e32 v7, 0x10000, v6",88,88,0,0,""
13,6512,"s_and_b32 s4, s3, 0xffffff00",88,88,0,0,""
13,6520,"s_ashr_i32 s3, s3, 8",88,88,0,0,""
13,6524,"s_cmp_lg_u32 s2, s4",88,88,0,0,""
13,6528,"v_add_nc_u32_e32 v9, 0x11000, v6",88,88,0,0,""
13,6536,"s_cselect_b32 s4, -1, 0",88,88,0,0,""
13,6540,"s_cmp_lt_i32 s2, 0",88,88,0,0,""
13,6544,"v_add_nc_u32_e32 v11, 0x12000, v6",88,88,0,0,""
13,6552,"s_cselect_b32 s2, -1, 0",88,88,0,0,""
13,6556,"v_add_nc_u32_e32 v13, 0x13000, v6",88,88,0,0,""
13,6564,"s_and_b32 s2, s2, s4",88,88,0,0,""
13,6568,"s_sub_co_ci_u32 s2, s3, 0",88,88,0,0,""
13,6572,"s_add_co_i32 s3, s72, 63",88,88,0,0,""
13,6576,"v_add_nc_u32_e32 v14, 0x13800, v6",88,88,0,0,""
13,6584,"s_ashr_i32 s4, s3, 31",88,88,0,0,""
13,6588,"v_add_nc_u32_e32 v15, 0x14000, v6",88,88,0,0,""
13,6596,"s_lshr_b32 s4, s4, 26",88,88,0,0,""
13,6600,"v_add_nc_u32_e32 v16, 0x14800, v6",88,88,0,0,""
13,6608,"s_add_co_i32 s4, s3, s4",88,88,0,0,""
13,6612,"v_add_nc_u32_e32 v17, 0x15000, v6",88,88,0,0,""
13,6620,"s_and_b32 s5, s4, 0xffffffc0",88,88,0,0,""
13,6628,"s_ashr_i32 s4, s4, 6",88,88,0,0,""
13,6632,"s_cmp_lg_u32 s3, s5",88,88,0,0,""
13,6636,"v_add_nc_u32_e32 v18, 0x15800, v6",88,88,0,0,""
13,6644,"s_cselect_b32 s5, -1, 0",88,88,0,0,""
13,6648,"s_cmp_lt_i32 s3, 0",88,88,0,0,""
13,6652,"s_getreg_b32 s3, hwreg(HW_REG_IB_STS2, 6, 4)",88,88,0,1,""
13,6656,"s_cselect_b32 s6, -1, 0",88,88,0,0,""
13,6660,"s_bfe_u32 s7, ttmp6, 0x4000c",88,88,0,0,""
13,6668,"s_and_b32 s9, ttmp6, 15",88,88,0,0,""
13,6672,"s_add_co_i32 s7, s7, 1",88,88,0,0,""
13,6676,"s_lshl_b32 s8, s2, 4",88,175,87,0,""
13,6680,"s_mul_i32 s7, ttmp9, s7",88,176,0,0,""
13,6684,"s_and_b32 s5, s6, s5",88,88,0,0,""
13,6688,"s_add_co_i32 s9, s9, s7",88,88,0,0,""
13,6692,"s_cmp_eq_u32 s3, 0",88,88,0,0,""
13,6696,"v_add_nc_u32_e32 v19, 0x16000, v6",88,88,0,0,""
13,6704,"s_cselect_b32 s3, ttmp9, s9",88,88,0,0,""
13,6708,"s_abs_i32 s6, s8",88,88,0,0,""
13,6712,"s_abs_i32 s10, s3",88,88,0,0,""
13,6716,"s_cvt_f32_u32 s7, s6",88,264,0,0,""
13,6720,"s_sub_co_i32 s9, 0, s6",88,88,0,0,""
13,6724,"v_add_nc_u32_e32 v20, 0x16800, v6",88,88,0,0,""
13,6732,"v_add_nc_u32_e32 v21, 0x17000, v6",88,88,0,0,""
13,6740,"v_rcp_iflag_f32_e32 v3, s7",88,176,0,0,""
13,6744,"v_add_nc_u32_e32 v22, 0x17800, v6",88,88,0,0,""
13,6752,"v_add_nc_u32_e32 v23, 0x18000, v6",88,88,0,0,""
13,6760,"v_add_nc_u32_e32 v24, 0x18800, v6",88,88,0,0,""
13,6768,"v_add_nc_u32_e32 v25, 0x19000, v6",88,88,0,0,""
13,6776,"v_add_nc_u32_e32 v26, 0x19800, v6",88,88,0,0,""
13,6784,"v_add_nc_u32_e32 v27, 0x1a000, v6",88,88,0,0,""
13,6792,"v_add_nc_u32_e32 v28, 0x1a800, v6",88,88,0,88,""
13,6800,"v_readfirstlane_b32 s7, v3",88,88,0,0,""
13,6804,"v_add_nc_u32_e32 v29, 0x1b000, v6",88,88,0,0,""
13,6812,"v_add_nc_u32_e32 v30, 0x1b800, v6",88,88,0,0,""
13,6820,"v_add_nc_u32_e32 v31, 0x1c000, v6",88,88,0,0,""
13,6828,"v_add_nc_u32_e32 v32, 0x1c800, v6",88,88,0,0,""
13,6836,"s_mul_f32 s7, s7, 0x4f7ffffe",88,264,0,1144,""
13,6844,"v_add_nc_u32_e32 v33, 0x1d000, v6",88,88,0,0,""
13,6852,"v_add_nc_u32_e32 v34, 0x1d800, v6",88,88,0,0,""
13,6860,"v_add_nc_u32_e32 v35, 0x1e000, v6",88,88,0,0,""
13,6868,"s_cvt_u32_f32 s7, s7",88,264,0,0,""
13,6872,"v_add_nc_u32_e32 v36, 0x1e800, v6",88,88,0,0,""
13,6880,"v_add_nc_u32_e32 v37, 0x1f000, v6",88,88,0,0,""
13,6888,"v_add_nc_u32_e32 v38, 0x1f800, v6",88,88,0,0,""
13,6896,"s_mul_i32 s9, s9, s7",88,176,0,0,""
13,6900,"v_add_nc_u32_e32 v39, 0x20000, v6",88,88,0,0,""
13,6908,"s_mul_hi_u32 s9, s7, s9",88,176,0,0,""
13,6912,"v_add_nc_u32_e32 v40, 0x20800, v6",88,88,0,0,""
13,6920,"s_add_co_i32 s7, s7, s9",88,88,0,0,""
13,6924,"s_xor_b32 s9, s3, s8",88,88,0,0,""
13,6928,"s_mul_hi_u32 s7, s10, s7",88,176,0,0,""
13,6932,"s_ashr_i32 s9, s9, 31",88,88,0,0,""
13,6936,"s_mul_i32 s11, s7, s6",88,176,0,0,""
13,6940,"v_add_nc_u32_e32 v41, 0x21000, v6",88,88,0,0,""
13,6948,"s_sub_co_i32 s10, s10, s11",88,88,0,0,""
13,6952,"s_add_co_i32 s11, s7, 1",88,88,0,0,""
13,6956,"s_sub_co_i32 s13, s10, s6",88,176,88,0,""
13,6960,"s_cmp_ge_u32 s10, s6",88,88,0,0,""
13,6964,"v_add_nc_u32_e32 v42, 0x21800, v6",88,176,88,0,""
13,6972,"s_cselect_b32 s7, s11, s7",88,88,0,0,""
13,6976,"s_cselect_b32 s10, s13, s10",88,88,0,0,""
13,6980,"s_add_co_i32 s11, s7, 1",88,88,0,0,""
13,6984,"s_cmp_ge_u32 s10, s6",88,176,88,0,""
13,6988,"v_add_nc_u32_e32 v43, 0x22000, v6",88,88,0,0,""
13,6996,"s_cselect_b32 s6, s11, s7",88,88,0,0,""
13,7000,"v_add_nc_u32_e32 v44, 0x22800, v6",88,88,0,0,""
13,7008,"s_xor_b32 s6, s6, s9",88,88,0,0,""
13,7012,"v_add_nc_u32_e32 v45, 0x23000, v6",88,88,0,0,""
13,7020,"s_sub_co_i32 s7, s6, s9",88,88,0,0,""
13,7024,"v_add_nc_u32_e32 v46, 0x23800, v6",88,88,0,0,""
13,7032,"s_mul_i32 s7, s7, s8",88,176,0,0,""
13,7036,"v_add_nc_u32_e32 v47, 0x24000, v6",88,88,0,0,""
13,7044,"s_cmp_lg_u32 s3, s7",88,88,0,0,""
13,7048,"v_add_nc_u32_e32 v48, 0x24800, v6",88,88,0,0,""
13,7056,"s_cselect_b32 s7, -1, 0",88,88,0,0,""
13,7060,"s_xor_b32 s2, s2, s3",88,88,0,0,""
13,7064,"v_add_nc_u32_e32 v49, 0x25000, v6",88,88,0,0,""
13,7072,"s_cmp_lt_i32 s2, 0",88,88,0,0,""
13,7076,"v_add_nc_u32_e32 v50, 0x25800, v6",88,88,0,0,""
13,7084,"s_cselect_b32 s2, -1, 0",88,88,0,0,""
13,7088,"v_add_nc_u32_e32 v51, 0x26000, v6",88,88,0,0,""
13,7096,"s_and_b32 s2, s2, s7",88,88,0,0,""
13,7100,"s_sub_co_ci_u32 s2, s6, s9",88,88,0,0,""
13,7104,"v_add_nc_u32_e32 v52, 0x26800, v6",88,88,0,0,""
13,7112,"s_mul_i32 s6, s2, s8",88,176,0,0,""
13,7116,"s_lshl_b32 s7, s2, 4",88,88,0,0,""
13,7120,"s_sub_co_i32 s3, s3, s6",88,88,0,0,""
13,7124,"s_cmp_lg_u32 s5, 0",88,88,0,0,""
13,7128,"v_add_nc_u32_e32 v8, 0x10800, v6",88,88,0,0,""
13,7136,"s_sub_co_ci_u32 s2, s4, s7",88,88,0,0,""
13,7140,"s_abs_i32 s9, s3",88,88,0,0,""
13,7144,"s_min_i32 s4, s2, 16",88,176,88,0,""
13,7148,"v_add_nc_u32_e32 v10, 0x11800, v6",88,264,176,0,""
13,7156,"s_abs_i32 s5, s4",88,88,0,0,""
13,7160,"v_add_nc_u32_e32 v12, 0x12800, v6",88,88,0,0,""
13,7168,"s_cvt_f32_u32 s6, s5",88,264,0,0,""
13,7172,"s_sub_co_i32 s8, 0, s5",88,88,0,0,""
13,7176,"s_delay_alu instid0(SALU_CYCLE_2) | instskip(SKIP_1) | instid1(TRANS32_DEP_1)",0,0,0,0,""
13,7180,"v_rcp_iflag_f32_e32 v3, s6",88,176,0,88,""
13,7184,"v_nop",88,88,0,0,""
13,7188,"v_readfirstlane_b32 s6, v3",88,88,0,616,""
13,7192,"s_mul_f32 s6, s6, 0x4f7ffffe",88,264,0,1496,""
13,7200,"s_delay_alu instid0(SALU_CYCLE_3) | instskip(NEXT) | instid1(SALU_CYCLE_3)",0,0,0,0,""
13,7204,"s_cvt_u32_f32 s6, s6",88,264,0,88,""
13,7208,"s_mul_i32 s8, s8, s6",88,176,0,88,""
13,7212,"s_delay_alu instid0(SALU_CYCLE_1) | instskip(NEXT) | instid1(SALU_CYCLE_1)",0,0,0,0,""
13,7216,"s_mul_hi_u32 s8, s6, s8",88,176,0,0,""
13,7220,"s_add_co_i32 s6, s6, s8",88,88,0,0,""
13,7224,"s_xor_b32 s8, s3, s4",88,88,0,0,""
13,7228,"s_mul_hi_u32 s6, s9, s6",88,176,0,0,""
13,7232,"s_ashr_i32 s8, s8, 31",88,88,0,0,""
13,7236,"s_mul_i32 s10, s6, s5",88,176,0,0,""
13,7240,"s_delay_alu instid0(SALU_CYCLE_1)",0,0,0,0,""
13,7244,"s_sub_co_i32 s9, s9, s10",88,88,0,264,""
13,7248,"s_add_co_i32 s10, s6, 1",88,88,0,0,""
13,7252,"s_sub_co_i32 s11, s9, s5",88,88,0,0,""
13,7256,"s_cmp_ge_u32 s9, s5",88,88,0,0,""
13,7260,"s_cselect_b32 s6, s10, s6",88,88,0,0,""
13,7264,"s_cselect_b32 s9, s11, s9",88,88,0,0,""
13,7268,"s_add_co_i32 s10, s6, 1",88,88,0,0,""
13,7272,"s_cmp_ge_u32 s9, s5",88,176,88,0,""
13,7276,"s_cselect_b32 s5, s10, s6",88,88,0,0,""
13,7280,"s_delay_alu instid0(SALU_CYCLE_1) | instskip(NEXT) | instid1(SALU_CYCLE_1)",0,0,0,0,""
13,7284,"s_xor_b32 s5, s5, s8",88,88,0,88,""
13,7288,"s_sub_co_i32 s6, s5, s8",88,88,0,88,""
13,7292,"s_delay_alu instid0(SALU_CYCLE_1) | instskip(NEXT) | instid1(SALU_CYCLE_1)",0,0,0,0,""
13,7296,"s_mul_i32 s6, s4, s6",88,176,0,88,""
13,7300,"s_cmp_lg_u32 s3, s6",88,88,0,0,""
13,7304,"s_cselect_b32 s6, -1, 0",88,88,0,0,""
13,7308,"s_xor_b32 s2, s3, s2",88,88,0,0,""
13,7312,"s_delay_alu instid0(SALU_CYCLE_1) | instskip(SKIP_1) | instid1(SALU_CYCLE_1)",0,0,0,0,""
13,7316,"s_cmp_lt_i32 s2, 0",88,88,0,88,""
13,7320,"s_cselect_b32 s2, -1, 0",88,88,0,0,""
13,7324,"s_and_b32 s2, s2, s6",88,88,0,88,""
13,7328,"s_sub_co_ci_u32 s2, s5, s8",88,88,0,0,""
13,7332,"s_add_co_i32 s3, s3, s7",88,176,88,0,""
13,7336,"s_mul_i32 s4, s2, s4",88,176,0,88,""
13,7340,"s_delay_alu instid0(SALU_CYCLE_1)",0,0,0,0,""
13,7344,"s_sub_co_i32 s48, s3, s4",88,88,0,264,""
13,7348,"s_movk_i32 s3, 0x60",88,88,0,0,""
13,7352,"s_lshl_b32 s66, s48, 6",88,88,0,0,""
13,7356,"s_wait_loadcnt 0x0",88,1724,1636,0,""
