"CodeObj","Vaddr","Instruction","Hitcount","Latency","Stall","Idle","Source"
19,6400,"; _ZN5aiter48f8gemm_bf16_mxfp8fp4_ABpreShuffle_256x256_4x4_psE",0,0,0,0,"aiter::f8gemm_bf16_mxfp8fp4_ABpreShuffle_256x256_4x4_ps"
19,6400,"s_version UC_VERSION_GFX12|UC_VERSION_W32_BIT",4,4,0,20270,""
19,6404,"s_setreg_imm32_b32 hwreg(HW_REG_WAVE_SCHED_MODE, 0, 2), 2",4,4,0,0,""
19,6412,"s_setreg_imm32_b32 hwreg(HW_REG_WAVE_SCHED_MODE, 2, 1), 1",4,4,0,32,""
19,6420,"v_and_b32_e32 v0, 31, v0",4,4,0,32,""
19,6424,"s_bfe_u32 s68, ttmp8, 0x50019",4,4,0,0,""
19,6432,"s_cmp_eq_u32 s68, 0",4,4,0,0,""
19,6436,"s_cbranch_scc0 33",4,4,0,36,""
19,6572,"s_mov_b32 s80, ttmp9",4,4,0,32,""
19,6576,"s_bfe_u32 s81, ttmp6, 0x40000",4,4,0,0,""
19,6584,"s_bfe_u32 s60, ttmp6, 0x40004",4,4,0,0,""
19,6592,"s_lshl_b32 s60, s60, 2",4,4,0,2,""
19,6596,"s_or_b32 s81, s81, s60",4,4,0,0,""
19,6600,"s_add_co_u32 s60, s17, 1",4,4,0,0,""
19,6604,"s_and_b32 s64, s60, -2",4,4,0,0,""
19,6608,"s_add_co_u32 s60, s18, 15",4,4,0,0,""
19,6612,"s_and_b32 s66, s60, -16",4,4,0,0,""
19,6616,"s_add_co_u32 s60, s17, 31",4,4,0,0,""
19,6620,"s_and_b32 s65, s60, 0xffffffe0",4,7,3,0,""
19,6628,"s_add_co_u32 s60, s18, 31",4,7,3,0,""
19,6632,"s_and_b32 s67, s60, 0xffffffe0",4,4,0,0,""
19,6640,"s_add_co_u32 s60, s18, 0x3ff",4,8,4,0,""
19,6648,"s_lshr_b32 s60, s60, 10",4,4,0,0,""
19,6652,"s_add_co_u32 s82, s17, 0x3ff",4,4,0,5,""
19,6660,"s_lshr_b32 s82, s82, 10",4,4,0,0,""
19,6664,"s_mul_i32 s86, s82, s60",4,11,3,0,""
19,6668,"s_lshr_b32 s83, s60, 2",4,4,0,0,""
19,6672,"s_lshl_b32 s83, s83, 2",4,8,4,0,""
19,6676,"s_sub_co_u32 s84, s60, s83",4,4,0,0,""
19,6680,"s_mul_i32 s85, s83, s82",4,12,4,0,""
19,6684,"s_cmp_lt_i32 s80, s86",4,4,0,0,""
19,6688,"s_cselect_b32 s74, 0, 1",4,4,0,4,""
19,6692,"s_cbranch_scc0 80",4,4,0,56,""
19,6696,"s_cmp_lt_i32 s80, s85",4,4,0,8,""
19,6700,"s_cbranch_scc0 37",4,4,0,32,""
19,6852,"s_sub_co_u32 s60, s80, s85",4,4,0,32,""
19,6856,"v_cvt_f32_u32_e32 v204, s84",4,4,0,0,""
19,6860,"s_sub_co_i32 s70, 0, s84",4,4,0,16,""
19,6864,"v_rcp_iflag_f32_e32 v204, v204",4,8,0,0,""
19,6868,"s_nop 0",4,8,4,0,""
19,6872,"v_mul_f32_e32 v204, 0x4f7ffffe, v204",4,4,0,0,""
19,6880,"v_cvt_u32_f32_e32 v204, v204",4,4,0,0,""
19,6884,"v_mul_lo_u32 v205, s70, v204",4,16,0,0,""
19,6892,"v_mul_hi_u32 v205, v204, v205",4,16,0,0,""
19,6900,"v_add_nc_u32_e32 v204, v204, v205",4,4,0,0,""
19,6904,"v_mul_hi_u32 v204, s60, v204",4,16,0,0,""
19,6912,"v_mul_lo_u32 v205, v204, s84",4,16,0,0,""
19,6920,"v_sub_nc_u32_e32 v207, s60, v205",4,4,0,0,""
19,6924,"v_add_nc_u32_e32 v206, 1, v204",4,4,0,0,""
19,6928,"v_cmp_le_u32_e32 vcc_lo, s84, v207",4,4,0,0,""
19,6932,"v_subrev_nc_u32_e32 v205, s84, v207",4,4,0,0,""
19,6936,"s_nop 0",4,12,8,0,""
19,6940,"v_cndmask_b32_e32 v204, v204, v206, vcc_lo",4,4,0,0,""
19,6944,"v_cndmask_b32_e32 v207, v207, v205, vcc_lo",4,4,0,0,""
19,6948,"v_add_nc_u32_e32 v205, 1, v204",4,4,0,0,""
19,6952,"v_cmp_le_u32_e32 vcc_lo, s84, v207",4,4,0,0,""
19,6956,"s_nop 1",4,16,12,0,""
19,6960,"v_cndmask_b32_e32 v207, v204, v205, vcc_lo",4,4,0,0,""
19,6964,"s_nop 3",4,24,20,0,""
19,6968,"v_readfirstlane_b32 s70, v207",4,4,0,0,""
19,6972,"s_nop 3",4,24,20,0,""
19,6976,"s_mul_i32 s61, s84, s70",4,8,0,164,""
19,6980,"s_sub_co_u32 s69, s60, s61",4,4,0,0,""
19,6984,"s_add_co_u32 s69, s69, s83",4,4,0,0,""
19,6988,"s_and_b32 s60, s81, 3",4,4,0,0,""
19,6992,"s_lshl_b32 s69, s69, 2",4,4,0,0,""
19,6996,"s_add_co_u32 s69, s69, s60",4,4,0,0,""
19,7000,"s_lshr_b32 s60, s81, 2",4,4,0,0,""
19,7004,"s_lshl_b32 s70, s70, 2",4,8,4,0,""
19,7008,"s_add_co_u32 s70, s70, s60",4,8,4,0,""
19,7012,"s_add_co_u32 s80, s80, 16",4,8,4,0,""
19,7016,"s_cmp_eq_u32 s74, 1",4,4,0,0,""
19,7020,"s_cbranch_scc1 12755",4,4,0,40,""
19,7024,"v_and_b32_e64 v204, v0, 15",4,4,0,8,""
19,7032,"v_lshlrev_b32_e32 v205, 7, v204",4,4,0,0,""
19,7036,"v_lshrrev_b32_e32 v204, 1, v204",4,4,0,0,""
19,7040,"v_lshlrev_b32_e32 v204, 4, v204",4,4,0,0,""
19,7044,"v_add_nc_u32_e32 v204, v205, v204",4,4,0,0,""
19,7048,"v_lshrrev_b32_e32 v205, 4, v0",4,4,0,0,""
19,7052,"v_lshlrev_b32_e32 v205, 4, v205",4,4,0,0,""
19,7056,"v_add_nc_u32_e32 v204, v204, v205",4,4,0,0,""
19,7060,"s_and_b32 s60, s68, 1",4,4,0,0,""
19,7064,"s_mul_i32 s60, s60, 0x4400",4,8,0,0,""
19,7072,"v_add_nc_u32_e32 v204, s60, v204",4,4,0,0,""
19,7076,"v_add_nc_u32_e32 v212, 0x1000, v204",4,4,0,0,""
19,7084,"v_add_nc_u32_e32 v213, 0x9800, v204",4,4,0,0,""
19,7092,"v_add_nc_u32_e32 v214, 0x12000, v204",4,4,0,0,""
19,7100,"v_add_nc_u32_e32 v215, 0x1a800, v204",4,4,0,0,""
19,7108,"s_lshr_b32 s60, s68, 1",4,4,0,20,""
19,7112,"s_mul_i32 s60, s60, 0x2000",4,8,0,0,""
19,7120,"v_lshlrev_b32_e32 v204, 4, v0",4,4,0,0,""
19,7124,"v_add_nc_u32_e32 v204, s60, v204",4,4,0,0,""
19,7128,"v_add_nc_u32_e32 v216, 0x23000, v204",4,4,0,0,""
19,7136,"v_add_nc_u32_e32 v217, 0x27000, v204",4,4,0,0,""
19,7144,"v_add_nc_u32_e32 v218, 0x2b000, v204",4,12,8,0,""
19,7152,"v_add_nc_u32_e32 v219, 0x2f000, v204",4,4,0,0,""
19,7160,"s_and_b32 s60, s68, 1",4,20,16,0,""
19,7164,"s_mul_i32 s60, s60, 0x200",4,8,0,0,""
19,7172,"v_lshlrev_b32_e32 v204, 2, v0",4,4,0,0,""
19,7176,"v_add_nc_u32_e32 v204, s60, v204",4,12,8,0,""
19,7180,"v_add_nc_u32_e32 v220, 0, v204",4,4,0,16,""
19,7184,"s_lshr_b32 s60, s68, 1",4,4,0,36,""
19,7188,"s_mul_i32 s60, s60, 0x200",4,8,0,0,""
19,7196,"v_lshlrev_b32_e32 v204, 2, v0",4,4,0,0,""
19,7200,"v_add_nc_u32_e32 v204, s60, v204",4,4,0,0,""
19,7204,"v_add_nc_u32_e32 v221, 0x33000, v204",4,4,0,0,""
19,7212,"v_and_b32_e64 v204, v0, 15",4,4,0,0,""
19,7220,"v_mul_u32_u24_e64 v205, v204, 0x110",4,4,0,0,""
19,7232,"v_lshrrev_b32_e32 v204, 4, v0",4,4,0,0,""
19,7236,"v_lshlrev_b32_e32 v204, 4, v204",4,8,4,0,""
19,7240,"v_add_nc_u32_e32 v222, v205, v204",4,4,0,0,""
19,7248,"v_mov_b32_e32 v192, v212",4,4,0,0,""
19,7252,"v_mov_b32_e32 v196, v216",4,4,0,0,""
19,7256,"v_mov_b32_e32 v193, v213",4,4,0,0,""
19,7260,"v_mov_b32_e32 v197, v217",4,20,16,0,""
19,7264,"v_mov_b32_e32 v194, v214",4,20,16,0,""
19,7268,"v_mov_b32_e32 v198, v218",4,4,0,0,""
19,7272,"v_mov_b32_e32 v195, v215",4,20,16,0,""
19,7276,"v_mov_b32_e32 v199, v219",4,20,16,0,""
19,7280,"v_mov_b32_e32 v200, v220",4,4,0,0,""
19,7284,"v_mov_b32_e32 v201, v221",4,20,16,0,""
19,7288,"v_add_nc_u32_e32 v202, 0x80, v222",4,4,0,0,""
19,7300,"v_mov_b32_e32 v192, v212",4,20,16,0,""
19,7304,"v_mov_b32_e32 v196, v216",4,20,16,0,""
19,7308,"v_mov_b32_e32 v193, v213",4,4,0,0,""
